time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.020000000000002,-3.3399629279681182,8.422897659485795,24.154850476122753,0.3433163489461082,0.2951431298297882,0.0,-3.688692296802911,6.03859321126877,5.416680382968763,0.18023044625679008,-0.006415236865573311,0.0,476.0625426139271,474.2780310561579,474.76133554674067,475.82735467282765
4.080000000000001,-3.5655226038295367,8.789237148156582,24.47518119758173,0.35429759440973907,0.3006848491867622,0.0,-3.8304248613160716,6.173247161843631,5.260743283905734,0.1743888733501574,-0.03431052092601971,0.0,427.37100619017076,424.9858915648363,428.11732530856636,427.6518645140355
4.14,-3.800102803947929,9.164253154425007,24.78742762895797,0.36540985965413775,0.30214781966845194,0.0,-3.9890127890603573,6.327788382729067,5.146968829795971,0.18209356613896022,-0.01491859498605031,0.0,441.16925893079053,442.76783046044875,443.4033158485814,444.06625791540944
4.199999999999998,-4.044410743429427,9.548877910782664,25.0933265262956,0.37986760024373556,0.30125374876320077,0.0,-4.15446957706368,6.493757660470156,5.048895748947804,0.20151504093371858,-0.014867446688476635,0.0,450.2133862338364,450.2176352574797,448.4590350944064,450.06844509662943
4.259999999999997,-4.29824511978771,9.9431452838234,25.392050485207363,0.39221492967143945,0.30126386010500816,0.0,-4.306729081769688,6.649059434184476,4.908167546550417,0.20598944803004213,-0.005593727249928933,0.0,435.37452703306826,436.1501314503663,436.5271375854938,436.94168980595737
4.319999999999996,-4.560937726398343,10.346475783718576,25.6812969872232,0.4134672662353589,0.31329829311429336,0.0,-4.450371734770602,6.796247645676943,4.732396670792263,0.2374773864466486,0.031752969850217,0.0,423.5694088446349,426.7702711233654,423.3345468039328,426.0849967068682
4.379999999999995,-4.832251498250946,10.758656188446908,25.95943446608333,0.42922236973165706,0.3204029320982853,0.0,-4.593923281161736,6.94374027907878,4.538338009131777,0.24977457717146745,0.005545368431182607,0.0,420.75251315971707,418.47671102656443,420.33584238707607,421.4624195129854
4.439999999999993,-5.113642796059989,11.181558115804336,26.229590446903817,0.4463945700363201,0.32209414816191195,0.0,-4.785694674494933,7.15364082578275,4.465354339288343,0.2648126183440058,-0.00847873351539973,0.0,466.0554582517185,464.95767654149284,466.3377201645543,467.57299360199187
4.499999999999992,-5.405996459839494,11.616513587432499,26.49366326596467,0.46414583376456164,0.3221205381823289,0.0,-4.959332678170833,7.345601503244736,4.335968184482015,0.2486127017102225,-0.017781437859195726,0.0,449.68892828311925,448.93459080054697,450.4383438528994,449.19282732652096
4.559999999999991,-5.708440699810845,12.062699455173895,26.748913959858893,0.4805859259162162,0.32492019804912786,0.0,-5.122277865834316,7.52782194549112,4.171523825508592,0.2609845958688286,0.002592281473831057,0.0,438.3534801880959,440.0439729414381,438.60234344570597,439.69392506421633
4.6199999999999894,-6.0215718246364425,12.521151396549424,26.99642555168291,0.4991847813669752,0.32792431991378024,0.0,-5.315355222099754,7.754466843756203,4.077122074341596,0.240962217922882,0.019919850263781774,0.0,466.25424740472886,467.60639139115614,468.9374137734081,467.4404464026043
4.679999999999988,-6.345012293534111,12.99151310954716,27.23468684569685,0.5136563162916072,0.32911244630280656,0.0,-5.466164353653247,7.924705260310722,3.8644953470857484,0.23799985670771662,0.017950111194214562,0.0,427.56005858945315,427.3921139164844,426.0307426670313,425.83755200144
4.739999999999987,-6.676932321837071,13.471306873400215,27.458568966763153,0.5287370020877757,0.33017999547306154,0.0,-5.598130396149124,8.068958873219046,3.5982159900695665,0.24667378677903404,0.01730253511447971,0.0,406.88775752597684,406.82971417854577,404.3518441498448,405.1969950198606
4.799999999999986,-7.018053417392905,13.961653571465517,27.669512346309038,0.5435291965103257,0.3365878525395152,0.0,-5.772834282238521,8.276067218770606,3.432074157807136,0.24479675655023828,0.04151511958464639,0.0,446.36239983151637,448.33487910592896,446.32964906207525,446.23671796050377
4.859999999999984,-7.369635065203746,14.464340009297208,27.87006751263088,0.5589818991395816,0.3425481984741774,0.0,-5.946780764698542,8.480291269146793,3.2519591024116528,0.2339394738820019,0.06075435462426108,0.0,443.33143309633954,444.9114685714174,445.19177775830224,444.36031241861104
4.919999999999983,-7.731920626509163,14.979631801280867,28.060117389607825,0.5730100880851206,0.3466854596029645,0.0,-6.129513834898246,8.696094540260889,3.081903507463433,0.2320579782634501,0.06733092593586654,0.0,450.7860203982048,451.3201519658805,451.6490547864192,451.5504988393183
4.979999999999982,-8.104955258174122,15.507431502900861,28.23906564440914,0.5869644270742027,0.37249506355336415,0.0,-6.306110998019163,8.896666748019316,2.8812563162629683,0.22858770554028449,0.01500520679246669,0.0,445.3746648658297,441.0742790502223,442.6937229261927,442.461271863256
5.0399999999999805,-8.488868241495908,16.047319984345013,28.405875934448286,0.6010476118017811,0.37345563382706093,0.0,-6.4909584075243405,9.099614348904492,2.678221187451095,0.23413849631307873,0.010860528777425962,0.0,445.8894137354973,445.5504322623821,445.7837671290776,446.28988755037733
